bundle_idx,file_id,start_idx,end_idx,start_time,end_time,bundle_path
6681,file_22,2850,2880,2024-06-21 22:27:38.209,2024-06-21 22:27:41.212,./eeg_bundles\bundles\bundles\bundle_6681.npy
6682,file_22,2880,2910,2024-06-21 22:27:41.276,2024-06-21 22:27:44.204,./eeg_bundles\bundles\bundles\bundle_6682.npy
6683,file_22,2910,2940,2024-06-21 22:27:44.249,2024-06-21 22:27:47.187,./eeg_bundles\bundles\bundles\bundle_6683.npy
6684,file_22,2940,2970,2024-06-21 22:27:47.295,2024-06-21 22:27:50.139,./eeg_bundles\bundles\bundles\bundle_6684.npy
6685,file_22,2970,3000,2024-06-21 22:27:50.235,2024-06-21 22:27:53.106,./eeg_bundles\bundles\bundles\bundle_6685.npy
6686,file_22,3000,3030,2024-06-21 22:27:53.172,2024-06-21 22:27:56.136,./eeg_bundles\bundles\bundles\bundle_6686.npy
6687,file_22,3030,3060,2024-06-21 22:27:56.243,2024-06-21 22:27:59.116,./eeg_bundles\bundles\bundles\bundle_6687.npy
6688,file_22,3060,3090,2024-06-21 22:27:59.212,2024-06-21 22:28:02.185,./eeg_bundles\bundles\bundles\bundle_6688.npy
6689,file_22,3090,3120,2024-06-21 22:28:02.281,2024-06-21 22:28:05.131,./eeg_bundles\bundles\bundles\bundle_6689.npy
6690,file_22,3120,3150,2024-06-21 22:28:05.247,2024-06-21 22:28:08.124,./eeg_bundles\bundles\bundles\bundle_6690.npy
6691,file_22,3150,3180,2024-06-21 22:28:08.181,2024-06-21 22:28:11.155,./eeg_bundles\bundles\bundles\bundle_6691.npy
6692,file_22,3180,3210,2024-06-21 22:28:11.226,2024-06-21 22:28:14.113,./eeg_bundles\bundles\bundles\bundle_6692.npy
6693,file_22,3210,3240,2024-06-21 22:28:14.179,2024-06-21 22:28:17.192,./eeg_bundles\bundles\bundles\bundle_6693.npy
6694,file_22,3240,3270,2024-06-21 22:28:17.258,2024-06-21 22:28:20.147,./eeg_bundles\bundles\bundles\bundle_6694.npy
6695,file_22,3270,3300,2024-06-21 22:28:20.230,2024-06-21 22:28:23.071,./eeg_bundles\bundles\bundles\bundle_6695.npy
6696,file_22,3300,3330,2024-06-21 22:28:23.166,2024-06-21 22:28:26.150,./eeg_bundles\bundles\bundles\bundle_6696.npy
6697,file_22,3330,3360,2024-06-21 22:28:26.280,2024-06-21 22:28:29.077,./eeg_bundles\bundles\bundles\bundle_6697.npy
6698,file_22,3360,3390,2024-06-21 22:28:29.180,2024-06-21 22:28:32.160,./eeg_bundles\bundles\bundles\bundle_6698.npy
6699,file_22,3390,3420,2024-06-21 22:28:32.226,2024-06-21 22:28:35.087,./eeg_bundles\bundles\bundles\bundle_6699.npy
6700,file_22,3420,3450,2024-06-21 22:28:35.214,2024-06-21 22:28:37.979,./eeg_bundles\bundles\bundles\bundle_6700.npy
6701,file_22,3450,3480,2024-06-21 22:28:38.136,2024-06-21 22:28:41.154,./eeg_bundles\bundles\bundles\bundle_6701.npy
6702,file_22,3480,3510,2024-06-21 22:28:41.221,2024-06-21 22:28:44.074,./eeg_bundles\bundles\bundles\bundle_6702.npy
6703,file_22,3510,3540,2024-06-21 22:28:44.140,2024-06-21 22:28:47.116,./eeg_bundles\bundles\bundles\bundle_6703.npy
6704,file_22,3540,3570,2024-06-21 22:28:47.226,2024-06-21 22:28:50.145,./eeg_bundles\bundles\bundles\bundle_6704.npy
6705,file_22,3570,3600,2024-06-21 22:28:50.249,2024-06-21 22:28:53.108,./eeg_bundles\bundles\bundles\bundle_6705.npy
6706,file_22,3600,3630,2024-06-21 22:28:53.168,2024-06-21 22:28:56.163,./eeg_bundles\bundles\bundles\bundle_6706.npy
6707,file_22,3630,3660,2024-06-21 22:28:56.266,2024-06-21 22:28:59.072,./eeg_bundles\bundles\bundles\bundle_6707.npy
6708,file_22,3660,3690,2024-06-21 22:28:59.185,2024-06-21 22:29:02.189,./eeg_bundles\bundles\bundles\bundle_6708.npy
6709,file_22,3690,3720,2024-06-21 22:29:02.256,2024-06-21 22:29:05.068,./eeg_bundles\bundles\bundles\bundle_6709.npy
6710,file_22,3720,3750,2024-06-21 22:29:05.174,2024-06-21 22:29:08.018,./eeg_bundles\bundles\bundles\bundle_6710.npy
6711,file_22,3750,3780,2024-06-21 22:29:08.117,2024-06-21 22:29:11.135,./eeg_bundles\bundles\bundles\bundle_6711.npy
6712,file_22,3780,3810,2024-06-21 22:29:11.262,2024-06-21 22:29:14.132,./eeg_bundles\bundles\bundles\bundle_6712.npy
6713,file_22,3810,3840,2024-06-21 22:29:14.203,2024-06-21 22:29:17.196,./eeg_bundles\bundles\bundles\bundle_6713.npy
6714,file_22,3840,3870,2024-06-21 22:29:17.283,2024-06-21 22:29:20.127,./eeg_bundles\bundles\bundles\bundle_6714.npy
6715,file_22,3870,3900,2024-06-21 22:29:20.268,2024-06-21 22:29:23.123,./eeg_bundles\bundles\bundles\bundle_6715.npy
6716,file_22,3900,3930,2024-06-21 22:29:23.196,2024-06-21 22:29:26.124,./eeg_bundles\bundles\bundles\bundle_6716.npy
6717,file_22,3930,3960,2024-06-21 22:29:26.224,2024-06-21 22:29:29.113,./eeg_bundles\bundles\bundles\bundle_6717.npy
6718,file_22,3960,3990,2024-06-21 22:29:29.189,2024-06-21 22:29:32.202,./eeg_bundles\bundles\bundles\bundle_6718.npy
6719,file_22,3990,4020,2024-06-21 22:29:32.267,2024-06-21 22:29:35.131,./eeg_bundles\bundles\bundles\bundle_6719.npy
6720,file_22,4020,4050,2024-06-21 22:29:35.233,2024-06-21 22:29:38.051,./eeg_bundles\bundles\bundles\bundle_6720.npy
6721,file_22,4050,4080,2024-06-21 22:29:38.216,2024-06-21 22:29:41.230,./eeg_bundles\bundles\bundles\bundle_6721.npy
6722,file_22,4080,4110,2024-06-21 22:29:41.273,2024-06-21 22:29:44.113,./eeg_bundles\bundles\bundles\bundle_6722.npy
6723,file_22,4110,4140,2024-06-21 22:29:44.180,2024-06-21 22:29:47.172,./eeg_bundles\bundles\bundles\bundle_6723.npy
6724,file_22,4140,4170,2024-06-21 22:29:47.308,2024-06-21 22:29:50.076,./eeg_bundles\bundles\bundles\bundle_6724.npy
6725,file_22,4170,4200,2024-06-21 22:29:50.241,2024-06-21 22:29:53.051,./eeg_bundles\bundles\bundles\bundle_6725.npy
6726,file_22,4200,4230,2024-06-21 22:29:53.204,2024-06-21 22:29:56.119,./eeg_bundles\bundles\bundles\bundle_6726.npy
6727,file_22,4230,4260,2024-06-21 22:29:56.262,2024-06-21 22:29:59.109,./eeg_bundles\bundles\bundles\bundle_6727.npy
6728,file_22,4260,4290,2024-06-21 22:29:59.173,2024-06-21 22:30:02.180,./eeg_bundles\bundles\bundles\bundle_6728.npy
6729,file_22,4290,4320,2024-06-21 22:30:02.281,2024-06-21 22:30:05.148,./eeg_bundles\bundles\bundles\bundle_6729.npy
6730,file_22,4320,4350,2024-06-21 22:30:05.215,2024-06-21 22:30:08.098,./eeg_bundles\bundles\bundles\bundle_6730.npy
6731,file_22,4350,4380,2024-06-21 22:30:08.177,2024-06-21 22:30:11.130,./eeg_bundles\bundles\bundles\bundle_6731.npy
6732,file_22,4380,4410,2024-06-21 22:30:11.261,2024-06-21 22:30:14.125,./eeg_bundles\bundles\bundles\bundle_6732.npy
6733,file_22,4410,4440,2024-06-21 22:30:14.190,2024-06-21 22:30:17.143,./eeg_bundles\bundles\bundles\bundle_6733.npy
6734,file_22,4440,4470,2024-06-21 22:30:17.270,2024-06-21 22:30:20.085,./eeg_bundles\bundles\bundles\bundle_6734.npy
6735,file_22,4470,4500,2024-06-21 22:30:20.262,2024-06-21 22:30:23.055,./eeg_bundles\bundles\bundles\bundle_6735.npy
6736,file_22,4500,4530,2024-06-21 22:30:23.149,2024-06-21 22:30:26.113,./eeg_bundles\bundles\bundles\bundle_6736.npy
6737,file_22,4530,4560,2024-06-21 22:30:26.212,2024-06-21 22:30:29.104,./eeg_bundles\bundles\bundles\bundle_6737.npy
6738,file_22,4560,4590,2024-06-21 22:30:29.222,2024-06-21 22:30:32.196,./eeg_bundles\bundles\bundles\bundle_6738.npy
6739,file_22,4590,4620,2024-06-21 22:30:32.265,2024-06-21 22:30:35.130,./eeg_bundles\bundles\bundles\bundle_6739.npy
6740,file_22,4620,4650,2024-06-21 22:30:35.227,2024-06-21 22:30:38.114,./eeg_bundles\bundles\bundles\bundle_6740.npy
6741,file_22,4650,4680,2024-06-21 22:30:38.182,2024-06-21 22:30:41.144,./eeg_bundles\bundles\bundles\bundle_6741.npy
6742,file_22,4680,4710,2024-06-21 22:30:41.320,2024-06-21 22:30:44.112,./eeg_bundles\bundles\bundles\bundle_6742.npy
6743,file_22,4710,4740,2024-06-21 22:30:44.180,2024-06-21 22:30:47.183,./eeg_bundles\bundles\bundles\bundle_6743.npy
6744,file_22,4740,4770,2024-06-21 22:30:47.292,2024-06-21 22:30:50.143,./eeg_bundles\bundles\bundles\bundle_6744.npy
6745,file_22,4770,4800,2024-06-21 22:30:50.225,2024-06-21 22:30:53.082,./eeg_bundles\bundles\bundles\bundle_6745.npy
6746,file_22,4800,4830,2024-06-21 22:30:53.186,2024-06-21 22:30:56.121,./eeg_bundles\bundles\bundles\bundle_6746.npy
6747,file_22,4830,4860,2024-06-21 22:30:56.216,2024-06-21 22:30:59.102,./eeg_bundles\bundles\bundles\bundle_6747.npy
6748,file_22,4860,4890,2024-06-21 22:30:59.192,2024-06-21 22:31:02.193,./eeg_bundles\bundles\bundles\bundle_6748.npy
6749,file_22,4890,4920,2024-06-21 22:31:02.292,2024-06-21 22:31:05.129,./eeg_bundles\bundles\bundles\bundle_6749.npy
6750,file_22,4920,4950,2024-06-21 22:31:05.268,2024-06-21 22:31:08.112,./eeg_bundles\bundles\bundles\bundle_6750.npy
6751,file_22,4950,4980,2024-06-21 22:31:08.219,2024-06-21 22:31:11.152,./eeg_bundles\bundles\bundles\bundle_6751.npy
6752,file_22,4980,5010,2024-06-21 22:31:11.254,2024-06-21 22:31:14.101,./eeg_bundles\bundles\bundles\bundle_6752.npy
6753,file_22,5010,5040,2024-06-21 22:31:14.166,2024-06-21 22:31:17.152,./eeg_bundles\bundles\bundles\bundle_6753.npy
6754,file_22,5040,5070,2024-06-21 22:31:17.287,2024-06-21 22:31:18.629,./eeg_bundles\bundles\bundles\bundle_6754.npy
6755,file_23,0,30,2024-06-21 23:10:14.594,2024-06-21 23:10:17.531,./eeg_bundles\bundles\bundles\bundle_6755.npy
6756,file_23,30,60,2024-06-21 23:10:17.611,2024-06-21 23:10:20.597,./eeg_bundles\bundles\bundles\bundle_6756.npy
6757,file_23,60,90,2024-06-21 23:10:20.647,2024-06-21 23:10:23.624,./eeg_bundles\bundles\bundles\bundle_6757.npy
6758,file_23,90,120,2024-06-21 23:10:23.693,2024-06-21 23:10:26.547,./eeg_bundles\bundles\bundles\bundle_6758.npy
6759,file_23,120,150,2024-06-21 23:10:26.674,2024-06-21 23:10:29.575,./eeg_bundles\bundles\bundles\bundle_6759.npy
6760,file_23,150,180,2024-06-21 23:10:29.599,2024-06-21 23:10:32.529,./eeg_bundles\bundles\bundles\bundle_6760.npy
6761,file_23,180,210,2024-06-21 23:10:32.569,2024-06-21 23:10:35.541,./eeg_bundles\bundles\bundles\bundle_6761.npy
6762,file_23,210,240,2024-06-21 23:10:35.553,2024-06-21 23:10:38.436,./eeg_bundles\bundles\bundles\bundle_6762.npy
6763,file_23,240,270,2024-06-21 23:10:38.501,2024-06-21 23:10:41.426,./eeg_bundles\bundles\bundles\bundle_6763.npy
6764,file_23,270,300,2024-06-21 23:10:41.532,2024-06-21 23:10:44.591,./eeg_bundles\bundles\bundles\bundle_6764.npy
6765,file_23,300,330,2024-06-21 23:10:44.595,2024-06-21 23:10:47.597,./eeg_bundles\bundles\bundles\bundle_6765.npy
6766,file_23,330,360,2024-06-21 23:10:47.642,2024-06-21 23:10:50.581,./eeg_bundles\bundles\bundles\bundle_6766.npy
6767,file_23,360,390,2024-06-21 23:10:50.596,2024-06-21 23:10:53.587,./eeg_bundles\bundles\bundles\bundle_6767.npy
6768,file_23,390,420,2024-06-21 23:10:53.691,2024-06-21 23:10:56.539,./eeg_bundles\bundles\bundles\bundle_6768.npy
6769,file_23,420,450,2024-06-21 23:10:56.573,2024-06-21 23:10:59.487,./eeg_bundles\bundles\bundles\bundle_6769.npy
6770,file_23,450,480,2024-06-21 23:10:59.625,2024-06-21 23:11:02.494,./eeg_bundles\bundles\bundles\bundle_6770.npy
6771,file_23,480,510,2024-06-21 23:11:02.589,2024-06-21 23:11:05.517,./eeg_bundles\bundles\bundles\bundle_6771.npy
6772,file_23,510,540,2024-06-21 23:11:05.588,2024-06-21 23:11:08.594,./eeg_bundles\bundles\bundles\bundle_6772.npy
6773,file_23,540,570,2024-06-21 23:11:08.662,2024-06-21 23:11:11.628,./eeg_bundles\bundles\bundles\bundle_6773.npy
6774,file_23,570,600,2024-06-21 23:11:11.807,2024-06-21 23:11:14.591,./eeg_bundles\bundles\bundles\bundle_6774.npy
6775,file_23,600,630,2024-06-21 23:11:14.620,2024-06-21 23:11:17.545,./eeg_bundles\bundles\bundles\bundle_6775.npy
6776,file_23,630,660,2024-06-21 23:11:17.672,2024-06-21 23:11:20.502,./eeg_bundles\bundles\bundles\bundle_6776.npy
6777,file_23,660,690,2024-06-21 23:11:20.620,2024-06-21 23:11:23.590,./eeg_bundles\bundles\bundles\bundle_6777.npy
6778,file_23,690,720,2024-06-21 23:11:23.687,2024-06-21 23:11:26.539,./eeg_bundles\bundles\bundles\bundle_6778.npy
6779,file_23,720,750,2024-06-21 23:11:26.633,2024-06-21 23:11:29.567,./eeg_bundles\bundles\bundles\bundle_6779.npy
6780,file_23,750,780,2024-06-21 23:11:29.628,2024-06-21 23:11:32.562,./eeg_bundles\bundles\bundles\bundle_6780.npy
6781,file_23,780,810,2024-06-21 23:11:32.630,2024-06-21 23:11:35.496,./eeg_bundles\bundles\bundles\bundle_6781.npy
6782,file_23,810,840,2024-06-21 23:11:35.561,2024-06-21 23:11:38.496,./eeg_bundles\bundles\bundles\bundle_6782.npy
6783,file_23,840,870,2024-06-21 23:11:38.634,2024-06-21 23:11:41.550,./eeg_bundles\bundles\bundles\bundle_6783.npy
6784,file_23,870,900,2024-06-21 23:11:41.593,2024-06-21 23:11:44.588,./eeg_bundles\bundles\bundles\bundle_6784.npy
6785,file_23,900,930,2024-06-21 23:11:44.691,2024-06-21 23:11:47.604,./eeg_bundles\bundles\bundles\bundle_6785.npy
6786,file_23,930,960,2024-06-21 23:11:47.705,2024-06-21 23:11:50.552,./eeg_bundles\bundles\bundles\bundle_6786.npy
6787,file_23,960,990,2024-06-21 23:11:50.616,2024-06-21 23:11:53.607,./eeg_bundles\bundles\bundles\bundle_6787.npy
6788,file_23,990,1020,2024-06-21 23:11:53.691,2024-06-21 23:11:56.536,./eeg_bundles\bundles\bundles\bundle_6788.npy
6789,file_23,1020,1050,2024-06-21 23:11:56.648,2024-06-21 23:11:59.566,./eeg_bundles\bundles\bundles\bundle_6789.npy
6790,file_23,1050,1080,2024-06-21 23:11:59.595,2024-06-21 23:12:02.562,./eeg_bundles\bundles\bundles\bundle_6790.npy
6791,file_23,1080,1110,2024-06-21 23:12:02.659,2024-06-21 23:12:05.524,./eeg_bundles\bundles\bundles\bundle_6791.npy
6792,file_23,1110,1140,2024-06-21 23:12:05.577,2024-06-21 23:12:08.495,./eeg_bundles\bundles\bundles\bundle_6792.npy
6793,file_23,1140,1170,2024-06-21 23:12:08.592,2024-06-21 23:12:11.529,./eeg_bundles\bundles\bundles\bundle_6793.npy
6794,file_23,1170,1200,2024-06-21 23:12:11.604,2024-06-21 23:12:14.539,./eeg_bundles\bundles\bundles\bundle_6794.npy
6795,file_23,1200,1230,2024-06-21 23:12:14.601,2024-06-21 23:12:17.595,./eeg_bundles\bundles\bundles\bundle_6795.npy
6796,file_23,1230,1260,2024-06-21 23:12:17.664,2024-06-21 23:12:20.548,./eeg_bundles\bundles\bundles\bundle_6796.npy
6797,file_23,1260,1290,2024-06-21 23:12:20.589,2024-06-21 23:12:23.529,./eeg_bundles\bundles\bundles\bundle_6797.npy
6798,file_23,1290,1320,2024-06-21 23:12:23.630,2024-06-21 23:12:26.477,./eeg_bundles\bundles\bundles\bundle_6798.npy
6799,file_23,1320,1350,2024-06-21 23:12:26.580,2024-06-21 23:12:29.556,./eeg_bundles\bundles\bundles\bundle_6799.npy
6800,file_23,1350,1380,2024-06-21 23:12:29.607,2024-06-21 23:12:32.307,./eeg_bundles\bundles\bundles\bundle_6800.npy
6801,file_23,1380,1410,2024-06-21 23:12:32.412,2024-06-21 23:12:35.217,./eeg_bundles\bundles\bundles\bundle_6801.npy
6802,file_23,1410,1440,2024-06-21 23:12:35.321,2024-06-21 23:12:38.485,./eeg_bundles\bundles\bundles\bundle_6802.npy
6803,file_23,1440,1470,2024-06-21 23:12:38.583,2024-06-21 23:12:41.543,./eeg_bundles\bundles\bundles\bundle_6803.npy
6804,file_23,1470,1500,2024-06-21 23:12:41.600,2024-06-21 23:12:44.516,./eeg_bundles\bundles\bundles\bundle_6804.npy
6805,file_23,1500,1530,2024-06-21 23:12:44.610,2024-06-21 23:12:47.547,./eeg_bundles\bundles\bundles\bundle_6805.npy
6806,file_23,1530,1560,2024-06-21 23:12:47.645,2024-06-21 23:12:50.503,./eeg_bundles\bundles\bundles\bundle_6806.npy
6807,file_23,1560,1590,2024-06-21 23:12:50.565,2024-06-21 23:12:53.592,./eeg_bundles\bundles\bundles\bundle_6807.npy
6808,file_23,1590,1620,2024-06-21 23:12:53.673,2024-06-21 23:12:56.545,./eeg_bundles\bundles\bundles\bundle_6808.npy
6809,file_23,1620,1650,2024-06-21 23:12:56.658,2024-06-21 23:12:59.567,./eeg_bundles\bundles\bundles\bundle_6809.npy
6810,file_23,1650,1680,2024-06-21 23:12:59.595,2024-06-21 23:13:02.581,./eeg_bundles\bundles\bundles\bundle_6810.npy
6811,file_23,1680,1710,2024-06-21 23:13:02.657,2024-06-21 23:13:05.490,./eeg_bundles\bundles\bundles\bundle_6811.npy
6812,file_23,1710,1740,2024-06-21 23:13:05.580,2024-06-21 23:13:08.531,./eeg_bundles\bundles\bundles\bundle_6812.npy
6813,file_23,1740,1770,2024-06-21 23:13:08.700,2024-06-21 23:13:11.483,./eeg_bundles\bundles\bundles\bundle_6813.npy
6814,file_23,1770,1800,2024-06-21 23:13:11.652,2024-06-21 23:13:14.581,./eeg_bundles\bundles\bundles\bundle_6814.npy
6815,file_23,1800,1830,2024-06-21 23:13:14.643,2024-06-21 23:13:17.548,./eeg_bundles\bundles\bundles\bundle_6815.npy
6816,file_23,1830,1860,2024-06-21 23:13:17.748,2024-06-21 23:13:20.504,./eeg_bundles\bundles\bundles\bundle_6816.npy
6817,file_23,1860,1890,2024-06-21 23:13:20.580,2024-06-21 23:13:23.640,./eeg_bundles\bundles\bundles\bundle_6817.npy
6818,file_23,1890,1920,2024-06-21 23:13:23.680,2024-06-21 23:13:26.569,./eeg_bundles\bundles\bundles\bundle_6818.npy
6819,file_23,1920,1950,2024-06-21 23:13:26.673,2024-06-21 23:13:29.591,./eeg_bundles\bundles\bundles\bundle_6819.npy
6820,file_23,1950,1980,2024-06-21 23:13:29.615,2024-06-21 23:13:32.584,./eeg_bundles\bundles\bundles\bundle_6820.npy
6821,file_23,1980,2010,2024-06-21 23:13:32.756,2024-06-21 23:13:35.530,./eeg_bundles\bundles\bundles\bundle_6821.npy
6822,file_23,2010,2040,2024-06-21 23:13:35.632,2024-06-21 23:13:38.597,./eeg_bundles\bundles\bundles\bundle_6822.npy
6823,file_23,2040,2070,2024-06-21 23:13:38.662,2024-06-21 23:13:41.554,./eeg_bundles\bundles\bundles\bundle_6823.npy
6824,file_23,2070,2100,2024-06-21 23:13:41.631,2024-06-21 23:13:44.578,./eeg_bundles\bundles\bundles\bundle_6824.npy
6825,file_23,2100,2130,2024-06-21 23:13:44.635,2024-06-21 23:13:47.560,./eeg_bundles\bundles\bundles\bundle_6825.npy
6826,file_23,2130,2160,2024-06-21 23:13:47.690,2024-06-21 23:13:50.521,./eeg_bundles\bundles\bundles\bundle_6826.npy
6827,file_23,2160,2190,2024-06-21 23:13:50.588,2024-06-21 23:13:53.502,./eeg_bundles\bundles\bundles\bundle_6827.npy
6828,file_23,2190,2220,2024-06-21 23:13:53.601,2024-06-21 23:13:56.474,./eeg_bundles\bundles\bundles\bundle_6828.npy
6829,file_23,2220,2250,2024-06-21 23:13:56.597,2024-06-21 23:13:59.592,./eeg_bundles\bundles\bundles\bundle_6829.npy
6830,file_23,2250,2280,2024-06-21 23:13:59.674,2024-06-21 23:14:02.531,./eeg_bundles\bundles\bundles\bundle_6830.npy
6831,file_23,2280,2310,2024-06-21 23:14:02.636,2024-06-21 23:14:05.528,./eeg_bundles\bundles\bundles\bundle_6831.npy
6832,file_23,2310,2340,2024-06-21 23:14:05.564,2024-06-21 23:14:08.565,./eeg_bundles\bundles\bundles\bundle_6832.npy
6833,file_23,2340,2370,2024-06-21 23:14:08.643,2024-06-21 23:14:11.628,./eeg_bundles\bundles\bundles\bundle_6833.npy
6834,file_23,2370,2400,2024-06-21 23:14:11.725,2024-06-21 23:14:14.592,./eeg_bundles\bundles\bundles\bundle_6834.npy
6835,file_23,2400,2430,2024-06-21 23:14:14.711,2024-06-21 23:14:17.538,./eeg_bundles\bundles\bundles\bundle_6835.npy
6836,file_23,2430,2460,2024-06-21 23:14:17.638,2024-06-21 23:14:20.521,./eeg_bundles\bundles\bundles\bundle_6836.npy
6837,file_23,2460,2490,2024-06-21 23:14:20.585,2024-06-21 23:14:23.696,./eeg_bundles\bundles\bundles\bundle_6837.npy
6838,file_23,2490,2520,2024-06-21 23:14:23.845,2024-06-21 23:14:26.553,./eeg_bundles\bundles\bundles\bundle_6838.npy
6839,file_23,2520,2550,2024-06-21 23:14:26.617,2024-06-21 23:14:29.587,./eeg_bundles\bundles\bundles\bundle_6839.npy
6840,file_23,2550,2580,2024-06-21 23:14:29.607,2024-06-21 23:14:32.527,./eeg_bundles\bundles\bundles\bundle_6840.npy
6841,file_23,2580,2610,2024-06-21 23:14:32.635,2024-06-21 23:14:35.479,./eeg_bundles\bundles\bundles\bundle_6841.npy
6842,file_23,2610,2640,2024-06-21 23:14:35.623,2024-06-21 23:14:38.541,./eeg_bundles\bundles\bundles\bundle_6842.npy
6843,file_23,2640,2670,2024-06-21 23:14:38.641,2024-06-21 23:14:41.664,./eeg_bundles\bundles\bundles\bundle_6843.npy
6844,file_23,2670,2700,2024-06-21 23:14:41.678,2024-06-21 23:14:44.539,./eeg_bundles\bundles\bundles\bundle_6844.npy
6845,file_23,2700,2730,2024-06-21 23:14:44.672,2024-06-21 23:14:47.587,./eeg_bundles\bundles\bundles\bundle_6845.npy
6846,file_23,2730,2760,2024-06-21 23:14:47.631,2024-06-21 23:14:50.616,./eeg_bundles\bundles\bundles\bundle_6846.npy
6847,file_23,2760,2790,2024-06-21 23:14:50.786,2024-06-21 23:14:53.549,./eeg_bundles\bundles\bundles\bundle_6847.npy
6848,file_23,2790,2820,2024-06-21 23:14:53.642,2024-06-21 23:14:56.404,./eeg_bundles\bundles\bundles\bundle_6848.npy
6849,file_23,2820,2850,2024-06-21 23:14:56.593,2024-06-21 23:14:59.584,./eeg_bundles\bundles\bundles\bundle_6849.npy
6850,file_23,2850,2880,2024-06-21 23:14:59.665,2024-06-21 23:15:02.362,./eeg_bundles\bundles\bundles\bundle_6850.npy
6851,file_23,2880,2910,2024-06-21 23:15:02.452,2024-06-21 23:15:05.617,./eeg_bundles\bundles\bundles\bundle_6851.npy
6852,file_23,2910,2940,2024-06-21 23:15:05.728,2024-06-21 23:15:08.533,./eeg_bundles\bundles\bundles\bundle_6852.npy
6853,file_23,2940,2970,2024-06-21 23:15:08.673,2024-06-21 23:15:11.509,./eeg_bundles\bundles\bundles\bundle_6853.npy
6854,file_23,2970,3000,2024-06-21 23:15:11.574,2024-06-21 23:15:14.571,./eeg_bundles\bundles\bundles\bundle_6854.npy
6855,file_23,3000,3030,2024-06-21 23:15:14.663,2024-06-21 23:15:17.491,./eeg_bundles\bundles\bundles\bundle_6855.npy
6856,file_23,3030,3060,2024-06-21 23:15:17.659,2024-06-21 23:15:20.480,./eeg_bundles\bundles\bundles\bundle_6856.npy
6857,file_23,3060,3090,2024-06-21 23:15:20.539,2024-06-21 23:15:23.509,./eeg_bundles\bundles\bundles\bundle_6857.npy
6858,file_23,3090,3120,2024-06-21 23:15:23.639,2024-06-21 23:15:26.397,./eeg_bundles\bundles\bundles\bundle_6858.npy
6859,file_23,3120,3150,2024-06-21 23:15:26.694,2024-06-21 23:15:29.545,./eeg_bundles\bundles\bundles\bundle_6859.npy
6860,file_23,3150,3180,2024-06-21 23:15:29.648,2024-06-21 23:15:32.668,./eeg_bundles\bundles\bundles\bundle_6860.npy
6861,file_23,3180,3210,2024-06-21 23:15:32.704,2024-06-21 23:15:35.480,./eeg_bundles\bundles\bundles\bundle_6861.npy
6862,file_23,3210,3240,2024-06-21 23:15:35.657,2024-06-21 23:15:38.747,./eeg_bundles\bundles\bundles\bundle_6862.npy
6863,file_23,3240,3270,2024-06-21 23:15:38.843,2024-06-21 23:15:42.026,./eeg_bundles\bundles\bundles\bundle_6863.npy
6864,file_23,3270,3300,2024-06-21 23:15:42.062,2024-06-21 23:15:44.551,./eeg_bundles\bundles\bundles\bundle_6864.npy
6865,file_23,3300,3330,2024-06-21 23:15:44.607,2024-06-21 23:15:47.646,./eeg_bundles\bundles\bundles\bundle_6865.npy
6866,file_23,3330,3360,2024-06-21 23:15:47.793,2024-06-21 23:15:50.648,./eeg_bundles\bundles\bundles\bundle_6866.npy
6867,file_23,3360,3390,2024-06-21 23:15:50.759,2024-06-21 23:15:53.467,./eeg_bundles\bundles\bundles\bundle_6867.npy
6868,file_23,3390,3420,2024-06-21 23:15:53.509,2024-06-21 23:15:56.404,./eeg_bundles\bundles\bundles\bundle_6868.npy
6869,file_23,3420,3450,2024-06-21 23:15:56.441,2024-06-21 23:15:59.509,./eeg_bundles\bundles\bundles\bundle_6869.npy
6870,file_23,3450,3480,2024-06-21 23:15:59.597,2024-06-21 23:16:02.482,./eeg_bundles\bundles\bundles\bundle_6870.npy
6871,file_23,3480,3510,2024-06-21 23:16:02.549,2024-06-21 23:16:05.415,./eeg_bundles\bundles\bundles\bundle_6871.npy
6872,file_23,3510,3540,2024-06-21 23:16:05.477,2024-06-21 23:16:08.591,./eeg_bundles\bundles\bundles\bundle_6872.npy
6873,file_23,3540,3570,2024-06-21 23:16:08.663,2024-06-21 23:16:11.506,./eeg_bundles\bundles\bundles\bundle_6873.npy
6874,file_23,3570,3600,2024-06-21 23:16:11.521,2024-06-21 23:16:14.593,./eeg_bundles\bundles\bundles\bundle_6874.npy
6875,file_23,3600,3630,2024-06-21 23:16:14.595,2024-06-21 23:16:17.440,./eeg_bundles\bundles\bundles\bundle_6875.npy
6876,file_23,3630,3660,2024-06-21 23:16:17.544,2024-06-21 23:16:20.571,./eeg_bundles\bundles\bundles\bundle_6876.npy
6877,file_23,3660,3690,2024-06-21 23:16:20.715,2024-06-21 23:16:23.644,./eeg_bundles\bundles\bundles\bundle_6877.npy
6878,file_23,3690,3720,2024-06-21 23:16:23.715,2024-06-21 23:16:26.583,./eeg_bundles\bundles\bundles\bundle_6878.npy
6879,file_23,3720,3750,2024-06-21 23:16:26.682,2024-06-21 23:16:29.581,./eeg_bundles\bundles\bundles\bundle_6879.npy
6880,file_23,3750,3780,2024-06-21 23:16:29.643,2024-06-21 23:16:32.577,./eeg_bundles\bundles\bundles\bundle_6880.npy
